249,0.0002994
250,0.0003049
251,0.0002538
252,0.0002299
253,0.0002207
254,0.000242
255,0.0002481
256,0.0002336
257,0.0002168
258,0.0002228
259,0.0002319
260,0.0002233
261,0.0002211
262,0.0002283
263,0.0002189
264,0.0002484
265,0.0002195
266,0.0002976
267,0.0002438
268,0.0002492
269,0.0002255
270,0.0002274
271,0.0007637
272,0.0004075
273,0.0003865
274,0.0004796
275,0.0003149
276,0.0002668
277,0.0002164
278,0.0002427
279,0.0002821
280,0.0004598
281,0.000326
282,0.0003226
283,0.0002639
284,0.0002421
285,0.0002354
286,0.0002337
287,0.0002396
288,0.0002758
289,0.0002268
290,0.0002217
291,0.0002218
292,0.0002379
293,0.0002176
294,0.0002244
295,0.0002211
296,0.0002231
297,0.0002333
298,0.0002211
299,0.0002206
300,0.0002219
301,0.0002725
302,0.0002297
303,0.0002204
304,0.0002283
305,0.0002596
306,0.0002214
307,0.0002207
308,0.0002652
309,0.0002278
310,0.0002155
311,0.0002206
312,0.0002234
313,0.0002351
314,0.0003161
315,0.0002355
316,0.000228
317,0.0002291
318,0.0002432
319,0.0002353
320,0.0002127
321,0.0002248
322,0.0002723
323,0.0002224
324,0.00046
325,0.0003054
326,0.0002372
327,0.0002222
328,0.0002235
329,0.0018732
330,0.0002668
331,0.0004646
332,0.0002841
333,0.0003274
334,0.0002457
335,0.0003695
336,0.0002866
337,0.0002727
338,0.0004774
339,0.0002532
340,0.0002283
341,0.0002284
342,0.0002278
343,0.0002599
344,0.0002279
345,0.0002267
346,0.0002391
347,0.0002434
348,0.0002457
349,0.0002166
350,0.000217
351,0.0002155
352,0.0002555
353,0.0002168
354,0.0002152
355,0.0002162
356,0.0002533
357,0.0003059
358,0.0002152
359,0.0002161
360,0.0002283
361,0.000245
362,0.0002148
363,0.0002146
364,0.0002126
365,0.0002657
366,0.0002139
367,0.0002552
368,0.0002141
369,0.0002658
370,0.0002145
371,0.0002143
372,0.0002135
373,0.0002243
374,0.0002419
375,0.000215
376,0.0002126
377,0.0002143
378,0.0002643
379,0.0002142
380,0.000214
381,0.0002157
382,0.0002312
383,0.0002749
384,0.000216
385,0.0003147
386,0.0002352
387,0.0005196
388,0.0003352
389,0.0002363
390,0.0004564
391,0.0003034
392,0.0002835
393,0.0003088
394,0.000269
395,0.0002618
396,0.0004617
397,0.0003137
398,0.0002131
399,0.0002713
400,0.0002299
401,0.0005269
402,0.0004707
403,0.0002894
404,0.0003255
405,0.0002565
406,0.000249
407,0.0002572
408,0.0002738
409,0.0003013
410,0.0002675
411,0.0003753
412,0.0003856
413,0.0002854
414,0.0003065
415,0.0004109
416,0.0007071
417,0.0005306
418,0.0010232
419,0.0006683
420,0.0007984
421,0.0003973
422,0.0004249
423,0.0011203
424,0.0004878
425,0.0003087
426,0.0006141
427,0.0004289
428,0.0006063
429,0.000664
430,0.0011008
431,0.0007187
432,0.0008966
433,0.0006062
434,0.0007508
435,0.0004555
436,0.0005254
437,0.0004966
438,0.0004277
439,0.0005013
440,0.0004671
441,0.0004095
442,0.0003932
443,0.0004249
444,0.0005952
445,0.0006376
446,0.000477
447,0.0006267
448,0.0004369
449,0.000324
450,0.000438
451,0.0004056
452,0.0003166
453,0.0004214
454,0.0004021
455,0.0003761
456,0.0014788
457,0.0007987
458,0.0006465
459,0.0004611
460,0.0005194
461,0.0004435
462,0.0004732
463,0.0005523
464,0.0005499
465,0.0008522
466,0.0003495
467,0.000707
468,0.0004185
469,0.000551
470,0.0004316
471,0.000702
472,0.0003247
473,0.0005461
474,0.000471
475,0.0004504
476,0.0003837
477,0.000473
478,0.0003934
479,0.00035
480,0.0003755
481,0.0002322
482,0.0003143
483,0.000448
484,0.000365
485,0.0004087
486,0.00044
487,0.0003688
488,0.0004524
489,0.0003223
490,0.0004288
491,0.0002891
492,0.0003512
493,0.0003272
494,0.0003125
495,0.0003046
496,0.0002693
497,0.0003115
498,0.0003096
499,0.0003239
500,0.0003162
501,0.0003422
502,0.0004682
503,0.0003329
504,0.0004107
505,0.0002978
506,0.0003261
507,0.0003189
508,0.0003202
509,0.0003579
510,0.0004298
511,0.0003608
512,0.0002924
513,0.0004396
514,0.0003316
515,0.000266
516,0.0002942
517,0.0002993
518,0.0002638
519,0.0002941
520,0.0003689
521,0.0002856
522,0.0002543
523,0.0003231
524,0.0003315
525,0.0003059
526,0.0003651
527,0.000396
528,0.0004543
529,0.0003645
530,0.0005539
531,0.0004708
532,0.0004777
533,0.0003278
534,0.00043
535,0.0003803
536,0.0003684
537,0.0002846
538,0.0004794
539,0.0003625
540,0.0003243
541,0.0002973
542,0.0003345
543,0.0003159
544,0.0003051
545,0.0003049
546,0.0004161
547,0.0003035
548,0.0003078
549,0.0007328
550,0.0003704
551,0.0003175
552,0.0004265
553,0.0004304
554,0.0003837
555,0.0003559
556,0.0004403
557,0.0003168
558,0.0003179
559,0.00032
560,0.0003827
561,0.0003145
562,0.0003858
563,0.0004389
564,0.0002982
565,0.0003017
566,0.0004826
567,0.0003812
568,0.0009067
569,0.0004493
570,0.0003359
571,0.0004487
572,0.0004605
573,0.0003781
574,0.0003212
575,0.0004426
576,0.0003282
577,0.0004818
578,0.0003943
579,0.0005364
580,0.0004798
581,0.0005286
582,0.0003584
583,0.0003424
584,0.0003238
585,0.0005144
586,0.0003313
587,0.0004304
588,0.0004555
589,0.0003568
590,0.0006244
591,0.0004056
592,0.0002896
593,0.0003707
594,0.0003562
595,0.0003612
596,0.0003264
597,0.0003845
598,0.0003574
599,0.0003445
600,0.0004431
601,0.0005213
602,0.0002889
603,0.0004812
604,0.0004262
605,0.0003338
606,0.000401
607,0.0005049
608,0.0003036
609,0.0002824
610,0.0003186
611,0.0002614
612,0.0002685
613,0.0002734
614,0.0003147
615,0.0003908
616,0.0003126
617,0.0003477
618,0.000308
619,0.0003202
620,0.0003238
621,0.0003977
622,0.0003781
623,0.0002443
624,0.0003169
625,0.000367
626,0.0003034
627,0.0003624
628,0.000326
629,0.0003158
630,0.000309
631,0.0002648
632,0.0002336
633,0.0002761
634,0.0002974
635,0.0002431
636,0.0003011
637,0.0003157
638,0.0005022
639,0.0003259
640,0.0003105
641,0.0003119
642,0.0002964
643,0.0002859
644,0.0003072
645,0.0004001
646,0.0004274
647,0.0002788
648,0.0002704
649,0.0003427
650,0.0003123
651,0.0003037
652,0.0004003
653,0.0005358
654,0.0004625
655,0.0004933
656,0.0004663
657,0.0003539
658,0.000463
659,0.000429
660,0.0004054
661,0.0004267
662,0.0004182
663,0.0004441
664,0.0004024
665,0.0004051
666,0.0004833
667,0.000394
668,0.0004653
669,0.000312
670,0.0003334
671,0.0003214
672,0.0003166
673,0.0003142
674,0.0004482
675,0.0003866
676,0.0003652
677,0.0003326
678,0.0004132
679,0.0004445
680,0.0004229
681,0.0004112
682,0.0004975
683,0.0004805
684,0.0004704
685,0.0004729
686,0.0004889
687,0.0009082
688,0.0005358
689,0.0005303
690,0.0004851
691,0.0004971
692,0.0004948
693,0.0004587
694,0.0005064
695,0.0004825
696,0.0004049
697,0.0003826
698,0.000359
699,0.0003657
700,0.0003789
701,0.0004264
702,0.0004033
703,0.0003927
704,0.0003882
705,0.0004297
706,0.0004235
707,0.0003885
708,0.0004161
709,0.0004409
710,0.0004868
711,0.0004658
712,0.0004696
713,0.0004501
714,0.0005464
715,0.0003626
716,0.0004677
717,0.0005988
718,0.0004243
719,0.0006761
720,0.0005071
721,0.0004028
722,0.0005739
723,0.0004925
724,0.0005947
725,0.0004158
726,0.0004314
727,0.0005372
728,0.0004015
729,0.0005419
730,0.0005268
731,0.0004719
732,0.0004902
733,0.000472
734,0.000518
735,0.0005169
736,0.0006099
737,0.0005342
738,0.0004977
739,0.0005457
740,0.0004471
741,0.0005057
742,0.0003924
743,0.0005141
744,0.0003946
745,0.0005591
746,0.0003909
747,0.0004639
748,0.0004258
749,0.0003929
750,0.0005572
751,0.0006659
752,0.0007547
753,0.0005502
754,0.0004372
755,0.0004117
756,0.0004372
757,0.0004017
758,0.00041
759,0.0003675
760,0.0004075
761,0.0004247
762,0.0004059
763,0.0004069
764,0.0004597
765,0.0004346
766,0.0003872
767,0.0004504
768,0.0003489
769,0.0003884
770,0.0008422
771,0.0004628
772,0.0004356
773,0.0004349
774,0.0003605
775,0.0004622
776,0.0004448
777,0.000433
778,0.0004758
779,0.0004422
780,0.000426
781,0.0005231
782,0.0002659
783,0.0005175
784,0.0004677
785,0.0008605
786,0.0006375
787,0.0005392
788,0.0004507
789,0.0003997
790,0.0003649
791,0.0005081
792,0.0003922
793,0.0004973
794,0.0004627
795,0.0003544
796,0.0004343
797,0.0004542
798,0.000342
799,0.0004052
800,0.0003678
801,0.0004259
802,0.0004032
803,0.0004216
804,0.0003378
805,0.0006277
806,0.0003857
807,0.0003883
808,0.0004283
809,0.0004392
810,0.000454
811,0.0003974
812,0.0004999
813,0.000377
814,0.0004085
815,0.0004942
816,0.0004658
817,0.0004434
818,0.0005093
819,0.0005079
820,0.0005093
821,0.000324
822,0.0004495
823,0.0004846
824,0.000686
825,0.0003038
826,0.0005783
827,0.0003528
828,0.0004273
829,0.0003822
830,0.0003238
831,0.000442
832,0.000504
833,0.0004903
834,0.0003755
835,0.0003801
836,0.0003077
837,0.0002964
838,0.0005038
839,0.0003965
840,0.0004208
841,0.0006295
842,0.0004114
843,0.0004319
844,0.0003829
845,0.0003769
846,0.0003357
847,0.000413
848,0.0003272
849,0.0003065
850,0.0003718
851,0.0003578
852,0.0003434
853,0.0002995
854,0.0002601
855,0.0002618
856,0.0002581
857,0.0002938
858,0.000444
859,0.0004811
860,0.00032
861,0.0003533
862,0.0004142
863,0.000346
864,0.0003305
865,0.0002403
866,0.0003116
867,0.0003303
868,0.0004965
869,0.0004406
870,0.0006345
871,0.0003704
872,0.0003472
873,0.0004323
874,0.0003026
875,0.0003068
876,0.0003206
877,0.0002928
878,0.0002982
879,0.0002964
880,0.0003012
881,0.0002939
882,0.0002914
883,0.0002952
884,0.0003277
885,0.0003391
886,0.0003803
887,0.0002583
888,0.0002968
889,0.0002962
890,0.0002207
891,0.0002459
892,0.0002866
893,0.0002284
894,0.0002456
895,0.0002631
896,0.0002932
897,0.0002416
898,0.0002997
899,0.00023
900,0.000283
901,0.0002931
902,0.0003028
903,0.0002902
904,0.0002446
905,0.000286
906,0.0004597
907,0.0002504
908,0.0003484
909,0.0003537
910,0.0003813
911,0.0003056
912,0.0003471
913,0.0004398
914,0.0003245
915,0.0003268
916,0.0003012
917,0.0002869
918,0.0003303
919,0.0002939
920,0.0003379
921,0.0003621
922,0.0005486
923,0.0006313
924,0.0005759
925,0.0004805
926,0.0005102
927,0.0003493
928,0.0003183
929,0.0004429
930,0.0005407
931,0.0004889
932,0.0003753
933,0.0003862
934,0.0004037
935,0.0003407
936,0.0003167
937,0.0003787
938,0.0004153
939,0.0003389
940,0.0002413
941,0.0003885
942,0.0002832
943,0.0002838
944,0.0002776
945,0.0002512
946,0.0007429
947,0.0002965
948,0.0002957
949,0.0002443
950,0.0002519
951,0.0002345
952,0.0002263
953,0.0002315
954,0.0002656
955,0.0003191
956,0.0002922
957,0.0003283
958,0.000323
959,0.0003457
960,0.0003411
961,0.0003356
962,0.0003005
963,0.0003595
964,0.0003601
965,0.0002831
966,0.0006337
967,0.0003972
968,0.0004915
969,0.000378
970,0.0004014
971,0.0003474
972,0.0003754
973,0.0003557
974,0.0003406
975,0.0003831
976,0.000265
977,0.0004308
978,0.0005009
979,0.0003634
980,0.000287
981,0.0002948
982,0.0003159
983,0.0003288
984,0.0004053
985,0.0003942
986,0.0004315
987,0.000335
988,0.0005125
989,0.0002966
990,0.0002606
991,0.0002474
992,0.0002389
993,0.0002634
994,0.0002562
995,0.0002557
996,0.0002789
997,0.0002916
998,0.0003269
999,0.0002606
1000,0.0003019
1001,0.000278
1002,0.0002713
1003,0.0003185
1004,0.0003607
1005,0.0002313
1006,0.00028
1007,0.0002221
1008,0.0004287
1009,0.0003165
1010,0.0003242
1011,0.000356
1012,0.0003631
1013,0.0003535
1014,0.0003179
1015,0.0003732
1016,0.0004698
1017,0.0005722
1018,0.0005009
1019,0.0005703
1020,0.0004914
1021,0.0005465
1022,0.0004233
1023,0.0005423
1024,0.000438
1025,0.000428
1026,0.0004806
1027,0.0004151
1028,0.0004488
1029,0.000456
1030,0.0002697
1031,0.000239
1032,0.0002944
1033,0.0002511
1034,0.0003093
1035,0.000295
1036,0.0003426
1037,0.0003532
1038,0.0004378
1039,0.0003468
1040,0.0003881
1041,0.0003039
1042,0.0003559
1043,0.0004069
1044,0.0004146
1045,0.0004535
1046,0.0004325
1047,0.0003792
1048,0.0009427
1049,0.0005974
1050,0.0003119
1051,0.000405
1052,0.0003594
1053,0.0002781
1054,0.000397
1055,0.0005203
1056,0.0004247
1057,0.0006763
1058,0.0005447
1059,0.0004359
1060,0.000436
1061,0.0004962
1062,0.0002039
1063,0.0004758
1064,0.0004644
1065,0.0003185
1066,0.0008135
1067,0.0006445
1068,0.0004458
1069,0.0003511
1070,0.0003412
1071,0.0002534
1072,0.000268
1073,0.0002274
1074,0.0002785
1075,0.0003196
1076,0.0002922
1077,0.0004283
1078,0.0003747
1079,0.0004855
1080,0.0005072
1081,0.0003344
1082,0.00026
1083,0.0002241
1084,0.0003002
1085,0.0002892
1086,0.0003263
1087,0.0003232
1088,0.0003288
1089,0.000276
1090,0.0002595
1091,0.0002552
1092,0.0002714
1093,0.0002501
1094,0.0002489
1095,0.0002531
1096,0.0002914
1097,0.0002851
1098,0.0002513
1099,0.0002481
1100,0.0002664
1101,0.000358
1102,0.0003736
1103,0.0004129
1104,0.0005445
1105,0.0004261
1106,0.0003222
1107,0.000473
1108,0.000339
1109,0.0009491
1110,0.0002312
1111,0.0003204
1112,0.0003275
1113,0.0003067
1114,0.0003546
1115,0.0003761
1116,0.0003787
1117,0.0004232
1118,0.0006151
1119,0.0004688
1120,0.000424
1121,0.0003553
1122,0.0005851
1123,0.0004401
1124,0.0002782
1125,0.000281
1126,0.0002863
1127,0.0003363
1128,0.0003921
1129,0.0003316
1130,0.0004882
1131,0.0004341
1132,0.0004544
1133,0.0005023
1134,0.0004499
1135,0.0005325
1136,0.0004502
1137,0.0004112
1138,0.000393
1139,0.0004151
1140,0.0011417
1141,0.0010878
1142,0.0008591
1143,0.0007449
1144,0.0005369
1145,0.0005107
1146,0.0003831
1147,0.0005001
1148,0.0003419
1149,0.0003136
1150,0.0003738
1151,0.0005478
1152,0.000267
1153,0.0003911
1154,0.0003418
1155,0.0002965
1156,0.0002965
1157,0.0003687
1158,0.0003314
1159,0.0003324
1160,0.0002646
1161,0.0002734
1162,0.0002519
1163,0.000239
1164,0.0002781
1165,0.0003235
1166,0.0003113
1167,0.0002951
1168,0.000275
1169,0.000299
1170,0.0002862
1171,0.0002834
1172,0.0002845
1173,0.0002859
1174,0.0002674
1175,0.0002845
1176,0.0002803
1177,0.0002822
1178,0.0002682
1179,0.0002814
1180,0.0002903
1181,0.0002359
1182,0.000239
1183,0.0002545
1184,0.0002691
1185,0.0002522
1186,0.0003368
1187,0.0002762
1188,0.000288
1189,0.0009713
1190,0.0004647
1191,0.0008435
1192,0.0004704
1193,0.0004339
1194,0.0003729
1195,0.00096
1196,0.0004694
1197,0.0004948
1198,0.0004533
1199,0.0003342
1200,0.0003236
1201,0.0003325
1202,0.000336
1203,0.0003054
1204,0.0003018
1205,0.0003506
1206,0.0003778
1207,0.0004668
1208,0.0004145
1209,0.0003704
1210,0.0003364
1211,0.0003774
1212,0.0003814
1213,0.0004222
1214,0.0003601
1215,0.0003607
1216,0.0003966
1217,0.0002925
1218,0.0003058
1219,0.0003878
1220,0.0003424
1221,0.0003747
1222,0.0003877
1223,0.0003357
1224,0.000589
1225,0.0009888
1226,0.0006507
1227,0.0007119
1228,0.0004058
1229,0.0004424
1230,0.0004365
1231,0.000444
1232,0.0004078
1233,0.0003167
1234,0.0004799
1235,0.0002984
1236,0.0004907
1237,0.0004014
1238,0.000393
1239,0.0004326
1240,0.0003685
1241,0.0003616
1242,0.0003876
1243,0.0004662
1244,0.0003595
1245,0.0003542
1246,0.0003115
1247,0.0002977
1248,0.0003012
1249,0.0003144
1250,0.0002961
1251,0.0002973
1252,0.000318
1253,0.0003009
1254,0.0002994
1255,0.0003593
1256,0.0003854
1257,0.0004013
1258,0.0004418
1259,0.0004906
1260,0.0005361
1261,0.0003446
1262,0.0004067
1263,0.0003325
1264,0.0002993
1265,0.0005271
1266,0.0004164
1267,0.0003911
1268,0.000349
1269,0.0003941
1270,0.000366
1271,0.0003355
1272,0.000306
1273,0.0003276
1274,0.0003062
1275,0.0003799
1276,0.0004245
1277,0.0004134
1278,0.0006516
1279,0.0005327
1280,0.0005416
1281,0.0004346
1282,0.0004479
1283,0.0005669
1284,0.0004293
1285,0.0003996
1286,0.0004213
1287,0.0004202
1288,0.000361
1289,0.0005037
1290,0.0003906
1291,0.0003812
1292,0.0004598
1293,0.0006377
1294,0.0005397
1295,0.000604
1296,0.0011537
1297,0.0004672
1298,0.000477
1299,0.0004998
1300,0.0005278
1301,0.000494
1302,0.000729
1303,0.0006615
1304,0.0004098
1305,0.0003968
1306,0.0005379
1307,0.0004234
1308,0.0005031
1309,0.0004796
1310,0.0004875
1311,0.0005108
1312,0.000419
1313,0.0003296
1314,0.000432
1315,0.0003577
1316,0.000439
1317,0.0004055
1318,0.0004411
1319,0.0004471
1320,0.0004589
1321,0.0004089
1322,0.0003503
1323,0.0003828
1324,0.0003026
1325,0.0004436
1326,0.0003428
1327,0.0003497
1328,0.0004313
1329,0.0003934
1330,0.0004977
1331,0.0004684
1332,0.0004743
1333,0.0003964
1334,0.0004244
1335,0.0002927
1336,0.0002573
1337,0.0002691
1338,0.0003034
1339,0.000329
1340,0.0003688
1341,0.0003925
1342,0.0003703
1343,0.0003704
1344,0.0005455
1345,0.0004126
1346,0.0003641
1347,0.0003345
1348,0.0003202
1349,0.0003092
1350,0.0003006
1351,0.0002995
1352,0.0002877
1353,0.0002844
1354,0.0003314
1355,0.0002879
1356,0.0002845
1357,0.0002831
1358,0.0002972
1359,0.0002607
1360,0.0002283
1361,0.0002765
1362,0.0002324
1363,0.000304
1364,0.0002939
1365,0.0003057
1366,0.0002544
1367,0.0002891
1368,0.0002981
1369,0.0002642
1370,0.000283
1371,0.0002803
1372,0.0002558
1373,0.0002683
1374,0.0002742
1375,0.0002675
1376,0.0002633
1377,0.0002476
1378,0.0002146
1379,0.0002277
1380,0.0002877
1381,0.0005865
1382,0.0004928
1383,0.0003158
1384,0.0003638
1385,0.0004982
1386,0.000385
1387,0.0002674
1388,0.0003215
1389,0.0003147
1390,0.0002743
1391,0.0003687
1392,0.0003371
1393,0.0002726
1394,0.0002607
1395,0.0002295
1396,0.0002894
1397,0.0003297
1398,0.0003639
1399,0.0002281
1400,0.0002653
1401,0.000248
1402,0.0002566
1403,0.0002954
1404,0.0002841
1405,0.000264
1406,0.0002535
1407,0.0001928
1408,0.0002609
1409,0.0002252
1410,0.0002339
1411,0.0002923
1412,0.0002297
1413,0.0002564
1414,0.0002498
1415,0.0002108
1416,0.0002607
1417,0.0002702
1418,0.0002491
1419,0.0002239
1420,0.0002212
1421,0.0002213
1422,0.0002241
1423,0.0002562
1424,0.0003175
1425,0.0002807
1426,0.000256
1427,0.0002566
1428,0.0002725
1429,0.0002529
1430,0.000239
1431,0.0002239
1432,0.0002832
1433,0.0002194
1434,0.0002543
1435,0.0002269
1436,0.0002293
1437,0.0007054
1438,0.0004519
1439,0.0005167
1440,0.0004549
1441,0.0005227
1442,0.0004464
1443,0.0004731
1444,0.0003681
1445,0.0002539
1446,0.0002309
1447,0.0002283
1448,0.0002284
1449,0.0002447
1450,0.0002282
1451,0.0002296
1452,0.0002264
1453,0.0003078
1454,0.000231
1455,0.0002346
1456,0.0002836
1457,0.0002519
1458,0.0002412
1459,0.0002446
1460,0.000231
1461,0.0002282
1462,0.0002702
1463,0.000229
1464,0.0002301
1465,0.0002639
1466,0.0003112
1467,0.0002449
1468,0.0002317
1469,0.0002433
1470,0.0002333
1471,0.0002387
1472,0.0002244
1473,0.0002232
1474,0.0002227
1475,0.0002209
1476,0.000242
1477,0.0002254
1478,0.0002249
1479,0.0002266
1480,0.0002459
1481,0.0002261
1482,0.0002203
1483,0.0002253
1484,0.0002258
1485,0.0002426
1486,0.0002227
1487,0.0002392
1488,0.0002259
1489,0.0002428
1490,0.0002234
1491,0.0002256
1492,0.0002274
1493,0.0002257
1494,0.0002432
1495,0.0002206
1496,0.0003689
1497,0.0003626
1498,0.0003396
1499,0.0005142
1500,0.0003782
1501,0.0004535
1502,0.0004759
1503,0.0002969
1504,0.0004794
1505,0.0003565
1506,0.0003323
1507,0.0003763
1508,0.0003712
1509,0.0004184
1510,0.0004027
1511,0.000522
1512,0.0005665
1513,0.0005973
1514,0.0005737
1515,0.0004374
1516,0.0004558
1517,0.0003645
1518,0.0003361
1519,0.0004618
1520,0.0003056
1521,0.0004187
1522,0.0004159
1523,0.0003585
1524,0.0003633
1525,0.0003006
1526,0.0003877
1527,0.0003328
1528,0.0005615
1529,0.0005732
1530,0.000384
1531,0.0005485
1532,0.0005607
1533,0.0005472
1534,0.0009095
1535,0.000443
1536,0.0005511
1537,0.0004065
1538,0.0004239
1539,0.0005858
1540,0.0005106
1541,0.0003999
1542,0.0004378
1543,0.0003906
1544,0.0003474
1545,0.0003389
1546,0.0003493
1547,0.000333
1548,0.0003523
1549,0.0003725
1550,0.0004446
1551,0.000458
1552,0.000391
1553,0.0003802
1554,0.0003369
1555,0.0003252
1556,0.00033
1557,0.0003501
1558,0.0002841
1559,0.0003747
1560,0.0004298
1561,0.0004828
1562,0.0004421
1563,0.0003982
1564,0.0005124
1565,0.0005722
1566,0.0005088
1567,0.0005405
1568,0.0004575
1569,0.0004098
1570,0.00037
1571,0.0003846
1572,0.0004117
1573,0.0003717
1574,0.0003554
1575,0.0002668
1576,0.0002974
1577,0.0002642
1578,0.0002815
1579,0.000262
1580,0.0002638
1581,0.0002467
1582,0.0002809
1583,0.0002618
1584,0.000257
1585,0.0002823
1586,0.0003083
1587,0.0003779
1588,0.0003225
1589,0.0003309
1590,0.0003337
1591,0.0003245
1592,0.0003211
1593,0.0003557
1594,0.0003109
1595,0.0003895
1596,0.0002809
1597,0.0003108
1598,0.0003518
1599,0.0003895
1600,0.0003361
1601,0.0003039
1602,0.0002965
1603,0.0003078
1604,0.0003006
1605,0.0002964
1606,0.000394
1607,0.000322
1608,0.000384
1609,0.0003436
1610,0.000335
1611,0.0003555
1612,0.0003512
1613,0.0006933
1614,0.0003605
1615,0.0003338
1616,0.0003433
1617,0.0003632
1618,0.0003444
1619,0.0003463
1620,0.0003484
1621,0.0002888
1622,0.0002729
1623,0.0002774
1624,0.0004326
1625,0.0002759
1626,0.0002785
1627,0.000271
1628,0.0002852
1629,0.0002522
1630,0.0002477
1631,0.0002742
1632,0.0002728
1633,0.0002534
1634,0.0002592
1635,0.0002577
1636,0.0002834
1637,0.0002919
1638,0.0002903
1639,0.0003479
1640,0.0004117
1641,0.0005138
1642,0.0004383
1643,0.0004519
1644,0.0005931
1645,0.0005382
1646,0.0005986
1647,0.0005236
1648,0.0005307
1649,0.000392
1650,0.0005747
1651,0.000561
1652,0.0008804
1653,0.0009111
1654,0.0007622
1655,0.0006567
1656,0.0010905
1657,0.0008689
1658,0.0005236
1659,0.0005261
1660,0.0003984
1661,0.0007957
1662,0.0004177
1663,0.0005291
1664,0.0004642
1665,0.0008144
1666,0.0003335
1667,0.0003484
1668,0.0002789
1669,0.0002445
1670,0.0002621
1671,0.0002212
1672,0.0002891
1673,0.0003246
1674,0.0003463
1675,0.0003115
1676,0.0004968
1677,0.0004828
1678,0.0003787
1679,0.0003559
1680,0.0003376
1681,0.0003224
1682,0.0003349
